,LEFT_NAME,RIGHT_NAME,M1_CONTENT,M2_CONTENT,TRUE_DISTANCE_MENTION,M1_TYPE,M1_GP,M1_GENRE,M1_NB,M1_EN,M2_TYPE,M2_GP,M2_GENRE,M2_NB,M2_EN,ID_FORM,ID_SUBFORM,ID_EN,ID_GP,ID_GENRE,ID_NB,ID_PREV,ID_NEXT,ID_SPK,ID_TYPE,EMBEDDED,INCL_RATE,COM_RATE,DISTANCE_MENTION,DISTANCE_WORD,DISTANCE_CHAR
920,85,88,le 13 novembre dernier,Belfort,2,2,1,2,2,8,2,0,0,0,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,2,5
921,344,347,des légendes locales,tout le monde,2,0,1,1,1,8,0,0,0,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,4,6
922,282,286,Parisiens,ski,3,0,1,0,1,0,2,0,0,0,8,1,1,1,1,0,1,2,2,2,2,1,0,0,1,3,6
923,147,149,maladie,il,1,0,1,1,0,8,1,1,0,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,0,2,5
924,199,202,plusieurs centaines de personnes,de voeux,2,0,0,1,1,8,0,0,0,1,8,1,1,0,0,1,0,2,2,2,0,1,1,2,1,2,5
925,208,213,l' atterrissage,un bureau,4,0,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,7
926,224,227,l' occasion,2002,2,0,1,2,2,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
927,29,32,la souffrance de son client,sa détresse,2,0,0,1,0,8,0,1,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,2,4
928,27,32,au domicile familial .,sa détresse,4,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,4,6
929,293,295,montagne,Jean-Louis Fretti,1,2,0,2,0,8,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2,4
930,48,53,mise à l' épreuve,le prévenu,4,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,3,6
931,358,360,Un brouillard épais,quelques dizaines de mètres,1,0,1,0,0,8,0,0,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,3,5
932,326,327,Nous,en,0,1,1,2,1,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,0,2
933,51,55,soins,l' effet de l' alcool,3,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,4,6
934,63,68,l' époque,une sorte de fascination,4,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,6
935,88,91,Belfort,la station-service,2,2,0,0,0,0,0,1,1,0,8,1,1,1,1,1,0,2,2,2,2,1,0,0,1,4,6
936,49,51,l' épreuve,soins,1,0,0,2,2,8,0,0,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,5
937,282,283,Parisiens,le Nouvel An,0,0,1,0,1,0,0,1,2,2,8,1,1,1,0,2,2,2,2,2,0,1,0,0,0,1,4
938,21,24,"le jeune homme ,","colère ,",2,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,1,2,1,2,4
939,255,260,Thierry Jeanroy .,mardi,4,2,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,2,1,0,0,2,4,6
940,84,85,des flammes,le 13 novembre dernier,0,0,1,1,1,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,4
941,125,130,une traînée d' essence,la fuite,4,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,3,5
942,52,54,le tribunal correctionnel,il,1,0,0,0,0,8,1,0,0,0,8,1,1,0,0,0,0,2,2,2,1,1,0,0,0,3,6
943,200,204,Cette année,les airs,3,0,1,1,0,8,0,0,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,3,5
944,214,218,qui,la montgolfière transportant les cartes,3,1,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,5
945,129,131,Il,la fuite en voiture,1,1,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,0,1,3
946,77,80,qui,m',2,1,1,2,2,8,0,1,0,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,6
947,224,228,l' occasion,qui,3,0,1,2,2,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,6
948,12,15,quelques traits alarmants,le médecin,2,0,1,0,1,8,0,1,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
949,179,181,cette occasion,voeux,1,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,2,4
950,280,283,Nordistes,le Nouvel An,2,2,1,2,2,0,0,1,2,2,8,1,1,1,0,2,2,2,2,2,2,1,0,0,1,2,5
951,348,351,au Ballon,les yeux,2,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,4
952,252,255,le tour des produits régionaux,Thierry Jeanroy .,2,0,0,0,0,8,2,1,0,0,8,1,1,0,1,0,0,2,2,2,2,1,0,0,1,2,4
953,108,111,le jeune homme,l',2,0,1,0,0,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
954,174,175,Chaux,la 17ème édition,0,0,0,1,0,0,0,0,1,0,8,1,1,1,0,0,0,2,2,2,0,1,0,0,0,1,2
955,121,124,le tout d' hydrocarbure,au sol,2,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,2,5
956,110,115,gaz,des bouteilles de butane de la station,4,0,0,0,0,8,0,0,1,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,4,6
957,135,136,une fois,l' explosion attendue,0,0,1,1,2,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,4
958,301,302,des touristes,Les gens,0,0,0,2,1,8,0,1,0,1,8,1,1,0,1,2,0,2,2,2,0,1,0,0,0,1,3
959,147,150,maladie,le tribunal,2,0,1,1,0,8,0,0,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,5
960,86,89,le tribunal correctionnel de Belfort,30 ans,2,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,4
961,300,302,la présence des touristes,Les gens,1,0,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,1,3
962,258,259,du Ballon,mi-janvier,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,2,4
963,344,345,des légendes locales,des animaux,0,0,1,1,1,8,0,0,0,1,8,1,1,0,1,1,0,2,2,2,0,1,1,2,0,1,3
964,268,273,le rideau,les sites touristiques,4,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,4,6
965,92,95,la station-service « Total,« Total »,2,0,1,1,0,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,2,4,1,0,0
966,345,350,des animaux,Jean-Louis Fretti,4,0,0,0,1,8,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,2,4,6
967,55,59,l' effet de l' alcool,Menoncourt,3,0,0,2,2,8,2,0,0,0,0,1,1,1,0,2,2,2,2,2,2,1,0,0,1,1,3
968,286,289,ski,au poste,2,2,0,0,0,8,0,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,2,4
969,395,399,une croix,la fréquentation,3,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,4,6
970,250,252,table,le tour des produits régionaux,1,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,2,5
971,133,137,l',"une patrouille de gendarmerie ,",3,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,4,6
972,383,388,dont,Territoire de Belfort,4,1,1,2,2,8,0,0,2,0,0,1,1,1,1,2,2,2,2,2,1,1,0,0,2,3,5
973,313,318,accueil,on,4,0,1,0,0,8,1,1,2,0,8,1,1,0,0,2,0,2,2,2,1,1,0,0,2,4,6
974,19,23,octobre 2001,colère,3,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
975,44,45,Franck,deux mois de prison,0,2,1,0,0,2,0,0,0,1,8,1,1,1,1,0,1,2,2,2,2,1,0,0,0,1,3
976,368,373,mardi,les visages figés,4,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,4,6
977,288,290,"la Gentiane , fidèle au poste",la cabane en bois,1,2,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,2,1,1,1,0,1,3
978,163,168,ciel dégagé,L' association « Ballooning Adventures »,4,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,4,7
979,157,162,voeux,Un coin de ciel dégagé était au rendez -vous,4,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,3,6
980,106,111,Le soir de la Toussaint 2001,l',4,0,0,0,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,3,5
981,385,389,des Démineurs,Territoire de Belfort .,3,0,0,0,1,8,0,0,2,0,8,1,1,0,0,2,1,2,2,2,0,1,0,0,1,3,5
982,64,66,Je,le feu,1,1,1,2,0,8,0,0,0,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,2,5
983,336,337,la bougie,un feu de bois,0,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,1,4
984,181,184,voeux,courrier transporté par montgolfière,2,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,6
985,387,388,Vosges,Territoire de Belfort,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,2,2,2,2,1,0,0,0,1,3
986,251,254,le temps,Thierry Jeanroy,2,0,1,0,0,8,2,1,0,0,2,1,1,1,0,0,0,2,2,2,2,1,0,0,1,3,5
987,270,273,du sommet,les sites touristiques,2,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,3,5
988,369,372,quelques randonneurs,du Ballon,2,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,3,6
989,340,342,Les gens,on,1,0,1,0,1,8,1,1,2,0,8,1,1,0,0,2,1,2,2,2,1,1,0,0,0,2,4
990,109,114,une bouteille de gaz,bois,4,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
991,389,394,Territoire de Belfort .,on,4,0,0,2,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,2,3,5
992,82,84,des cauchemars,des flammes,1,0,1,0,1,8,0,1,1,1,8,1,1,0,0,1,0,2,2,2,0,1,1,3,0,2,4
993,92,97,la station-service « Total,Total »,4,0,1,1,0,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,1,2,2,0,0
994,334,338,où,un feu de bois .,3,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
995,302,306,Les gens,Nouvel An,3,0,1,0,1,8,0,0,2,2,3,1,1,1,1,2,2,2,2,2,0,1,0,0,1,3,5
996,330,334,"1,2 km",où,3,0,1,0,0,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,5
997,21,26,"le jeune homme ,",au domicile familial,4,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,5
998,250,255,table,Thierry Jeanroy .,4,0,0,1,0,8,2,1,0,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,2,3,6
999,251,252,le temps,le tour des produits régionaux,0,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,1,2,0,1,3
1000,55,58,l' effet de l' alcool,l' alcool »,2,0,0,2,2,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,2,4,1,0,0
1001,188,192,l' association,"Lachapelle-sous-Chaux ,",3,0,0,2,2,8,0,0,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
1002,198,200,toute la matinée,Cette année,1,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,3,5
1003,293,296,montagne,son journal,2,2,0,2,0,8,0,0,0,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,3,5
1004,122,124,d' hydrocarbure,au sol,1,2,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,5
1005,151,152,Il,un médecin généraliste,0,1,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,0,2,4
1006,67,69,J',fascination,1,0,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,2,4
1007,58,62,l' alcool »,d' intention criminelle,3,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
1008,307,309,Ils,"Saint-Maurice ,",1,1,1,0,1,8,2,0,0,0,8,1,1,0,1,0,1,2,2,2,2,1,0,0,0,3,5
1009,292,297,des accompagnateurs en montagne,les températures,4,0,0,0,1,8,0,1,1,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,3,6
1010,288,292,"la Gentiane , fidèle au poste",des accompagnateurs en montagne,3,2,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,2,1,0,0,1,2,4
1011,189,193,le long de la route,les décollages du Nouvel An,3,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,2,5
1012,318,321,on,raquette,2,1,1,2,0,8,0,0,1,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,3,5
1013,22,27,"un coup de colère ,",au domicile familial .,4,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,3,5
1014,236,237,Touristes présents,le commerçant,0,0,1,2,1,8,0,1,0,0,8,1,1,0,0,2,1,2,2,2,0,1,0,0,0,2,4
1015,304,306,plusieurs mois à l' avance,Nouvel An,1,0,0,0,1,8,0,0,2,2,3,1,1,1,0,2,2,2,2,2,0,1,0,0,0,1,3
1016,219,221,les cartes,« Ballooning Adventure,1,0,1,1,1,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,3,5
1017,323,325,VTT,trappeurs,1,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,3,5
1018,177,182,du jour de l' an,un cachet postal spécial,4,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,3,6
1019,395,397,une croix,une journée de beau,1,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,1,2,0,4,6
1020,161,164,Un coin de ciel dégagé,au rendez -vous,2,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,1,3
1021,202,207,de voeux,celui de l' atterrissage,4,0,0,0,1,8,1,0,0,0,8,1,1,0,0,0,1,2,2,2,1,1,1,2,2,4,6
1022,11,15,le praticien,le médecin,3,0,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,0,1,1,3,1,3,6
1023,322,324,les parcours VTT,les veillées trappeurs,1,0,1,0,1,8,0,1,1,1,8,1,1,0,0,1,0,2,2,2,0,1,1,2,0,3,5
1024,133,138,l',gendarmerie,4,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,7
1025,354,359,cela,sa route,4,1,1,2,0,8,0,1,1,0,8,1,1,0,0,2,0,2,2,2,1,1,0,0,2,4,7
1026,251,255,le temps,Thierry Jeanroy .,3,0,1,0,0,8,2,1,0,0,8,1,1,0,0,0,0,2,2,2,2,1,0,0,1,3,5
1027,381,385,Thierry Jeanroy,des Démineurs,3,2,1,0,0,2,0,0,0,1,8,1,1,1,1,0,1,2,2,2,2,1,0,0,1,2,4
1028,325,327,trappeurs,en,1,0,1,0,1,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,4
1029,342,344,on,des légendes locales,1,1,1,2,0,8,0,1,1,1,8,1,1,0,0,2,1,2,2,2,1,1,0,0,0,2,4
1030,339,344,bois,des légendes locales,4,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,3,5
1031,224,226,l' occasion,"ses nouveaux locaux ,",1,0,1,2,2,8,0,1,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,4
1032,361,365,de mètres,la Gentiane,3,0,0,0,1,8,2,0,1,0,8,1,1,0,0,1,1,2,2,2,2,1,0,0,1,4,6
1033,376,379,eau,l' or du Ballon,2,0,1,1,0,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
1034,195,197,L' animation,qui,1,0,1,2,2,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,1,3
1035,129,130,Il,la fuite,0,1,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,0,1,3
1036,19,24,octobre 2001,"colère ,",4,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
1037,333,337,bois,un feu de bois,3,0,0,0,0,8,0,0,0,0,8,1,0,0,0,0,0,2,2,2,0,1,2,2,1,3,5
1038,172,174,hier matin,Chaux,1,0,1,0,0,8,0,0,1,0,0,1,1,1,1,1,0,2,2,2,0,1,0,0,0,2,4
1039,19,21,octobre 2001,"le jeune homme ,",1,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,2
1040,76,80,"mon frère ,",m',3,0,0,0,0,8,0,1,0,2,8,1,1,0,1,0,2,2,2,2,0,1,0,0,1,4,6
1041,289,294,au poste,du Ballon,4,0,0,2,0,8,0,0,0,0,8,1,1,0,0,2,0,2,2,2,0,1,0,0,2,3,5
1042,386,388,cheval,Territoire de Belfort,1,0,0,0,0,8,0,0,2,0,0,1,1,1,0,2,0,2,2,2,0,1,0,0,0,2,4
1043,33,38,sa détresse .,une prise en charge médicale,4,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,6
1044,260,263,mardi,la Chaumière et le magasin de souvenirs des démineurs,2,0,1,0,0,8,2,0,1,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,1,1,2
1045,322,327,les parcours VTT,en,4,0,1,0,1,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,3,6
1046,274,277,le 31,"la tête des Redoutes , Nordistes et Parisiens",2,2,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
1047,156,161,de voeux,Un coin de ciel dégagé,4,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,1,2,2,3,6
1048,78,80,Mon frère,m',1,0,1,0,0,8,0,1,0,2,8,1,1,0,0,0,2,2,2,2,0,1,0,0,0,2,4
1049,329,331,petits groupes,nous,1,0,0,0,1,8,1,1,2,1,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,2,5
1050,269,271,l' hôtel-restaurant du sommet,quelques tables,1,0,0,2,2,8,0,0,1,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,4
1051,105,109,Menoncourt,une bouteille de gaz,3,2,0,0,0,0,0,0,1,0,8,1,1,1,0,1,0,2,2,2,2,1,0,0,1,3,6
1052,128,132,de mèche .,voiture,3,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,2,4
1053,49,54,l' épreuve,il,4,0,0,2,2,8,1,0,0,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,2,4,7
1054,241,245,quelques Belges et Hollandais,la pluie .,3,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,2,5
1055,10,13,Franck,la personnalité du prévenu,2,2,0,0,0,2,0,0,1,0,8,1,1,1,0,1,0,2,2,2,2,1,0,0,1,3,6
1056,256,257,L' activité,l' auberge du Ballon,0,0,1,2,2,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,3,5
1057,91,95,la station-service,« Total »,3,0,1,1,0,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,0,3
1058,384,387,le bar des Démineurs,Vosges,2,0,0,0,0,8,2,0,0,0,0,1,1,1,0,0,0,2,2,2,2,1,0,0,1,2,5
1059,107,111,la Toussaint 2001,l',3,2,0,0,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
1060,157,159,voeux,hier matin,1,0,0,0,1,8,0,1,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,2,5
1061,28,30,Me Schneider,son client,1,0,0,0,0,2,0,0,0,0,8,1,1,1,0,0,0,2,2,2,0,1,0,0,0,3,5
1062,250,251,table,le temps,0,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,4
1063,123,124,hydrocarbure,au sol,0,0,1,1,0,8,0,0,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,5
1064,132,134,voiture,les lieux,1,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,3,5
1065,69,72,fascination,Nous,2,0,0,1,0,8,1,1,2,1,8,1,1,0,1,2,1,2,2,2,1,1,0,0,1,3,5
1066,268,272,le rideau,midi .,3,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,3,6
1067,160,164,Chaux .,au rendez -vous,3,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,2,4
1068,97,102,Total »,"la RN 83 ,",4,2,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,5
1069,117,121,butane de la station,le tout d' hydrocarbure,3,0,0,0,0,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,2,4
1070,168,171,L' association « Ballooning Adventures »,la tradition,2,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,1,3
1071,101,105,la RN 83,Menoncourt,3,0,0,1,0,8,2,0,0,0,0,1,1,1,0,1,0,2,2,2,2,1,0,0,1,3,5
1072,48,52,mise à l' épreuve,le tribunal correctionnel,3,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
1073,77,79,qui,Cela,1,1,1,2,2,8,1,1,2,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,3,6
1074,51,54,soins,il,2,0,0,0,1,8,1,0,0,0,8,1,1,0,0,0,1,2,2,2,1,1,0,0,1,4,6
1075,48,50,mise à l' épreuve,une obligation de soins .,1,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,4
1076,128,133,de mèche .,l',4,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,5
1077,271,273,quelques tables,les sites touristiques,1,0,0,1,1,8,0,1,0,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,4
1078,188,189,l' association,le long de la route,0,0,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,3
1079,117,122,butane de la station,d' hydrocarbure,4,0,0,0,0,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,5
1080,150,154,le tribunal,des psychotropes,3,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,3,6
1081,214,215,qui,le courrier,0,1,1,2,2,8,0,1,0,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,1,3
1082,350,351,Jean-Louis Fretti,les yeux,0,2,1,2,2,2,0,1,0,1,8,1,1,1,0,2,2,2,2,2,2,1,0,0,0,1,3
1083,373,376,les visages figés,eau,2,0,1,0,1,8,0,1,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,5
1084,165,170,les décollages .,« Ballooning Adventures »,4,0,0,0,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,4,7
1085,22,26,"un coup de colère ,",au domicile familial,3,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
1086,270,272,du sommet,midi .,1,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,2,5
1087,15,17,le médecin,son sujet,1,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,3,5
1088,378,382,c',"Thierry Jeanroy ,",3,0,1,2,2,8,2,1,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,4
1089,23,28,colère,Me Schneider,4,0,0,1,0,8,0,0,0,0,2,1,1,1,0,1,0,2,2,2,0,1,0,0,2,3,5
1090,387,389,Vosges,Territoire de Belfort .,1,2,0,0,0,0,0,0,2,0,8,1,1,1,0,2,0,2,2,2,2,1,0,0,0,1,3
1091,253,258,des produits régionaux,du Ballon,4,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,4,6
1092,264,269,le magasin de souvenirs des démineurs,l' hôtel-restaurant du sommet,4,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,2,5
1093,131,135,la fuite en voiture,une fois,3,0,0,1,0,8,0,1,1,2,8,1,1,0,1,0,2,2,2,2,0,1,0,0,1,3,5
1094,305,310,l' avance,dimanche,4,0,0,2,2,8,0,1,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,4,6
1095,24,27,"colère ,",au domicile familial .,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
1096,91,96,la station-service,Total,4,0,1,1,0,8,2,1,2,2,1,1,1,1,0,2,2,2,2,2,2,1,0,0,2,1,4
1097,191,196,Lachapelle-sous-Chaux,"L' animation ,",4,0,0,0,1,3,0,1,2,2,8,1,1,1,1,2,2,2,2,2,0,1,0,0,2,3,6
1098,113,118,un morceau de bois coincé,la station,4,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
1099,140,145,un témoin,le jeune homme,4,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,5
1100,3,8,les faits de Menoncourt,du discernement,4,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,3,6
1101,57,61,l' alcool,Je,3,0,0,2,2,8,1,1,2,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
1102,203,206,voeux,départ,2,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
1103,235,237,Touristes,le commerçant,1,0,1,2,1,8,0,1,0,0,8,1,1,0,0,2,1,2,2,2,0,1,0,0,0,2,5
1104,260,265,mardi,de souvenirs des démineurs,4,0,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,2,2,5
